Id,SampleEventId,InputFileId,Type,Origin,TrophicMode,TaxonomicKingdom,TaxonomicOrder,TaxonomicFamily,TaxonomicGenus,TaxonomicSpecies,SamplePooling,StatisticalPooling,SampleSize,DevelopmentStage,GutClearance,OrganismMass,OrganismMassType,OrganismMassUnits,OrganismSizeNotes,OrganismSampled,TissueSampled,CarbonMean,CarbonStdev,CarbonUnits,CarbonMethod,CarbonMethodUrl,NitrogenMean,NitrogenStdev,NitrogenUnits,NitrogenMethod,NitrogenMethodUrl,PhosphorusMean,PhosphorusStdev,PhosphorusUnits,PhosphorusMethod,PhosphorusMethodUrl,CarbonToNitrogenRatio,CarbonToPhosphorusRatio,NitrogenToPhosphorusRatio,OtherElementsReported,Isotope13C,Isotope13CStDev,Isotope15N,Isotope15NStDev,OtherIsotopesReported,Chlorophyll,ChlorophyllUnits,ResourceQuantityReported,OrganismSampleId,Notes
2027,5289,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.003,AFDM,g_L,NA,whole_organism,NA,924.89,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,120.69,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,8.29,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.93688777,287.71448275,32.19403557,TRUE,-34.48,NA,-0.54,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.PHYTOPLANKTON.3""]}",NA
2042,5304,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.002,AFDM,g_L,NA,whole_organism,NA,586.73,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,108.4,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,8.7,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,6.31213851,173.91827224,27.55298733,TRUE,-35.12,NA,1.49,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.PHYTOPLANKTON.2""]}",NA
2043,5305,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0,AFDM,g_L,NA,whole_organism,NA,548.9,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,75.41,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,7.05,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.48851651,200.78454655,23.65366745,TRUE,-33.78,NA,-6.04,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.PHYTOPLANKTON.2""]}",NA
2044,5306,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.0016,AFDM,g_L,NA,whole_organism,NA,455.44,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,51.46,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,NA,NA,NA,NA,NA,10.32116917,NA,NA,TRUE,-30.99,NA,-3.48,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.PHYTOPLANKTON.2""]}",NA
2060,5322,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.01333333,AFDM,g_L,NA,whole_organism,NA,361.02,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,46.94,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,4.68,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.96924081,198.93517447,22.17971161,TRUE,-33.26,NA,-1.97,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.PHYTOPLANKTON.1""]}",NA
2061,5323,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,4e-4,AFDM,g_L,NA,whole_organism,NA,436.92,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,58.78,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,6,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.66841811,187.79189523,21.66391755,TRUE,-33.44,NA,-4,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.PHYTOPLANKTON.1""]}",NA
2062,5324,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,4e-4,AFDM,g_L,NA,whole_organism,NA,388.72,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,42.67,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,4.86,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.62384561,206.26559178,19.41534162,TRUE,-32.05,NA,-8.01,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.PHYTOPLANKTON.1""]}",NA
2078,5340,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00303408,AFDM,g_cm2,NA,whole_organism,NA,541.02223608,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,60.08106318,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,4.2815744,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.5013471,325.86505524,31.03078607,TRUE,-27.71,NA,0.21,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.EPIXYLON.1""]}",NA
2079,5341,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00415628,AFDM,g_cm2,NA,whole_organism,NA,624.75628637,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,71.1987739,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,3.93168121,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.23306252,409.78731223,40.04542252,TRUE,-27.49,NA,-2,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.EPIXYLON.1""]}",NA
2088,5350,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00101413,AFDM,g_cm2,NA,whole_organism,NA,437.97051787,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,25.44749626,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.0586675,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,20.07092209,19251.89482992,959.19334174,TRUE,-29.42,NA,-3.49,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.EPIXYLON.2""]}",NA
2096,5358,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00246883,AFDM,g_cm2,NA,whole_organism,NA,391.38356608,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,33.20480299,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.2706384,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,13.74577357,3729.40314447,271.31271483,TRUE,-30.1,NA,-1.11,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.EPIXYLON.3""]}",NA
2097,5359,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00322111,AFDM,g_cm2,NA,whole_organism,NA,646.94617623,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,79.90793849,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,4.28278263,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,9.44160291,389.55455636,41.25936666,TRUE,-29.85,NA,-2.63,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.EPIXYLON.3""]}",NA
2106,5368,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,8.0355e-4,AFDM,g_cm2,NA,whole_organism,NA,395.03626434,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,31.79889776,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.21549293,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.48746524,838.128671,57.85198841,TRUE,-28.82,NA,0.64,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.EPIXYLON.4""]}",NA
2114,5376,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00356608,AFDM,g_cm2,NA,whole_organism,NA,371.31309227,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,42.33414464,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.46880299,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,10.22861849,2042.56580739,199.69126901,TRUE,-29.08,NA,2.79,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.EPIXYLON.5""]}",NA
2115,5377,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.004468,AFDM,g_cm2,NA,whole_organism,NA,458.7636118,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,21.28802993,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.127234,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,25.13164976,9298.47993922,369.99082941,TRUE,-29.6,NA,1.62,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.EPIXYLON.5""]}",NA
2124,5386,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00144084,AFDM,g_cm2,NA,whole_organism,NA,387.5269202,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,22.40527847,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.59009559,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,20.17061028,628.49932114,31.15916239,TRUE,-31.01,NA,0.93,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.EPIXYLON.6""]}",NA
2132,5394,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00221233,AFDM,g_cm2,NA,whole_organism,NA,392.21412469,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,29.08909227,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.02305736,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,15.72391067,43867.19685693,2789.84012086,TRUE,-29.36,NA,-0.51,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.EPIXYLON.7""]}",NA
2133,5395,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00228595,AFDM,g_cm2,NA,whole_organism,NA,468.50898795,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,29.86310266,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.13497506,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,18.29576221,8951.39167581,489.26038571,TRUE,-27.88,NA,3.08,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.EPIXYLON.7""]}",NA
2142,5404,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,1.8288e-4,AFDM,g_cm2,NA,whole_organism,NA,472.67329177,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,29.22549127,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.1965586,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,18.8610884,1018.71631114,54.01153367,TRUE,-27.77,NA,0.22,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.EPIXYLON.8""]}",NA
2150,5412,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00633971,AFDM,g_cm2,NA,whole_organism,NA,326.0610399,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,46.3012128,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,4.47305902,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.2124748,187.9838116,22.89003208,TRUE,-26.52,NA,-0.4,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170719.EPIXYLON.9""]}",NA
2151,5413,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00218204,AFDM,g_cm2,NA,whole_organism,NA,469.04945968,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,38.04987531,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,0.08270989,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,14.37582938,14624.71316317,1017.31265594,TRUE,-27.31,NA,-1.22,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170906.EPIXYLON.9""]}",NA
2160,5422,3,Periphyton,Epixylon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,0.00294819,AFDM,g_cm2,NA,whole_organism,NA,595.42109975,NA,ugC_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,81.52911056,NA,ugN_cm2,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.9420985,NA,ugP_cm2,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1.2/9788982b-217f-4217-9708-6607a679c957,8.51685049,790.64064603,92.8325144,TRUE,-30.1,NA,-0.58,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""LIRO.20170424.EPIXYLON.10""]}",NA
2168,5430,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,145.14,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,15.02,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1.34,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,11.26898222,279.32415313,24.78699032,TRUE,-26.24,NA,-2.03,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.SESTON.1""]}",NA
2169,5431,3,Seston,Sestonic,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,9.3333e-4,AFDM,g_L,NA,whole_organism,NA,148.88,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,16.3,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2.66,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,10.65163469,144.33806998,13.55079049,TRUE,-24.11,NA,0.04,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170713.SESTON.1""]}",NA
2170,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,241764.02,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,24028.48,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,1522.71,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,11.73364317,409.44977697,34.89536634,TRUE,-24.59,NA,3.18,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.1""]}",NA
2171,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,93136.64,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,8404.72,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,759.92,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,12.92304403,316.06678724,24.45761126,TRUE,-25.23,NA,0.8,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.2""]}",NA
2172,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,148675.39,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,10039.35,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,829.04,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,17.27034442,462.47660855,26.77865579,TRUE,-28.02,NA,3.55,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.3""]}",NA
2173,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,113207.8,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,9849.93,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,796.78,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,13.40326839,366.40728238,27.33715925,TRUE,-24.04,NA,3.63,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.4""]}",NA
2174,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,83062.53,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,8994.47,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,697.47,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,10.7695383,307.11836938,28.51731995,TRUE,-30.71,NA,2.52,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.5""]}",NA
2175,5432,3,Periphyton,Epilithon,other,NA,NA,NA,NA,NA,NA_unknown,NA_unknown,1,NA,NA,NA,NA,NA,NA,whole_organism,NA,264181.37,NA,ugC_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,25025.19,NA,ugN_L,CHN_analysis,https://data.neonscience.org/documents/10179/2113486/SIRFER_algalPlantChem_isotopes_V1/48b19e2b-7830-4056-817c-da8ea8ee183a,2824.71,NA,ugP_L,ICP_OMS,https://data.neonscience.org/documents/10179/3070551/ICPMetalsLab_P_V1/4e8f0e27-251f-40b1-b5ad-07fd1ca3ad9e,12.31097111,241.18733063,19.59125146,TRUE,-20.86,NA,5.36,NA,TRUE,NA,NA,FALSE,"{""parentSampleID"":[""KING.20170421.EPILITHON.6""]}",NA
